hp_diff,attack_diff,defense_diff,sp_atk_diff,sp_def_diff,speed_diff,speed_advantage,base_stat_total_diff,p1_type_advantage,p2_type_advantage,type_advantage_diff,p1_effective_power,p2_effective_power,effective_power_diff,effective_power_ratio,p1_best_move_multiplier,p2_best_move_multiplier,best_move_multiplier_diff,p1_ttk_estimate,p2_ttk_estimate,ttk_diff,label
-26,-37,8,48,28,36,1,57,0.5,2.0,-1.5,90.85714285714286,169.9905882352941,-79.13344537815124,0.5344833722875415,2.0,2.0,0.0,2.1352201257861636,0.8353403648644908,-1.2998797609216728,0
35,27,25,53,15,15,1,170,1.0,1.0,0.0,73.39999999999999,41.544,31.855999999999995,1.7668014635085691,1.0,1.0,0.0,1.7711171662125342,4.814172925091469,3.043055758878935,1
62,89,40,89,55,55,1,390,1.0,0.5,0.5,362.4,44.96,317.44,8.060498220640568,2.0,4.0,-2.0,0.18211920529801326,4.225978647686833,4.043859442388819,1
-25,-70,-30,-10,-10,-55,-1,-200,1.0,0.5,0.5,32.04,48.642857142857146,-16.602857142857147,0.6586784140969162,1.0,0.5,0.5,4.057428214731585,1.644640234948605,-2.4127879797829803,0
-54,-13,-44,-37,-48,-9,-1,-205,1.0,1.0,0.0,64.64367816091954,100.47692307692307,-35.83324491600354,0.6433684091961063,4.0,1.0,3.0,3.0629445234708395,0.8957280661460726,-2.1672164573247668,0
30,5,30,30,30,55,1,180,1.0,1.0,0.0,102.56,59.099999999999994,43.46000000000001,1.7353637901861254,2.0,1.0,1.0,1.0725429017160686,2.876480541455161,1.8039376397390925,1
26,-1,-3,-41,-36,-35,-1,-90,0.5,0.5,0.0,35.64705882352941,54.96,-19.312941176470588,0.6486000513742615,1.0,0.5,0.5,3.5907590759075907,3.2751091703056767,-0.31564990560191397,0
17,17,112,32,117,-10,-1,285,1.0,0.5,0.5,114.93599999999999,12.65263157894737,102.28336842105263,9.08396006655574,1.0,1.0,0.0,0.5742326164126123,7.903494176372711,7.329261559960099,1
35,30,65,65,40,-15,-1,220,0.0,0.0,0.0,102.57142857142857,36.85333333333333,65.71809523809523,2.7832334091378956,1.0,2.0,-1.0,0.9749303621169917,4.61287988422576,3.637949522108768,1
21,12,5,35,11,-3,-1,81,1.0,1.0,0.0,51.738461538461536,38.199999999999996,13.53846153846154,1.3544099879178415,1.0,1.0,0.0,1.7008623253047874,3.403141361256545,1.7022790359517574,1
12,17,-68,12,-14,86,1,45,1.0,0.5,0.5,66.98117647058822,70.67323943661972,-3.6920629660315,0.9477586849638813,1.0,1.0,0.0,1.7915481083359683,2.0375463350472316,0.24599822671126326,1
33,35,22,45,25,55,1,215,1.0,1.0,0.0,128.39999999999998,54.096774193548384,74.3032258064516,2.373524150268336,1.0,1.0,0.0,0.6230529595015577,2.69886702444842,2.0758140649468624,1
-5,8,-9,15,8,43,1,60,2.0,0.25,1.75,182.0,48.65060240963855,133.34939759036143,3.7409608717186726,2.0,1.0,1.0,1.1428571428571428,4.069836552748886,2.9269794098917434,1
10,52,5,4,-5,25,1,91,2.0,0.5,1.5,301.68,113.51111111111112,188.1688888888889,2.6577133907595925,2.0,2.0,0.0,0.29832935560859186,0.9690681284259983,0.6707387728174065,1
-20,-45,-40,95,65,25,1,80,0.0,0.0,0.0,104.82857142857142,12.42962962962963,92.39894179894179,8.433764685850502,1.0,1.0,0.0,1.4309076042518398,8.849821215733014,7.418913611481174,1
-24,4,-32,-40,-11,-13,-1,-116,0.5,2.0,-1.5,41.111111111111114,106.13793103448276,-65.02681992337165,0.38733665439318465,1.0,2.0,-1.0,4.037837837837838,1.1117608836907082,-2.9260769541471294,0
-36,15,42,-7,-12,3,1,5,1.0,4.0,-3.0,91.0,302.9866666666666,-211.98666666666662,0.3003432494279177,1.0,4.0,-3.0,1.4505494505494505,0.19802851610631933,-1.2525209344431312,0
110,-10,12,30,0,-57,-1,85,1.0,2.0,-1.0,112.58490566037734,200.95384615384614,-88.3689404934688,0.5602525545800434,1.0,2.0,-1.0,0.888218535277359,1.5924054509263514,0.7041869156489925,1
0,10,42,-1,12,26,1,89,1.0,0.5,0.5,103.21904761904761,59.38133333333333,43.837714285714284,1.7382406528266057,2.0,2.0,0.0,1.2594574644768408,2.1892401652595654,0.9297827007827246,1
-91,-35,-70,-2,-40,61,1,-177,0.5,0.5,0.0,40.90526315789474,131.06666666666666,-90.16140350877193,0.3120950902179151,1.0,1.0,0.0,5.6716417910447765,0.38148524923702953,-5.290156541807747,0
24,-27,10,57,38,28,1,130,0.5,1.0,-0.5,157.12,45.74857142857143,111.37142857142857,3.4344241818636023,2.0,1.0,1.0,0.5855397148676171,3.060204846365226,2.474665131497609,1
5,25,0,10,5,-55,-1,-10,1.0,1.0,0.0,109.6,69.88000000000001,39.719999999999985,1.568402976531196,2.0,1.0,1.0,1.186131386861314,2.003434459072696,0.8173030722113819,1
-30,-40,-55,-70,-110,-55,-1,-360,0.5,1.0,-0.5,17.84,814.56,-796.7199999999999,0.021901394617953252,1.0,4.0,-3.0,9.52914798206278,0.1350422313887252,-9.394105750674054,0
65,80,35,60,35,80,1,355,2.0,0.5,1.5,168.46153846153845,12.059999999999999,156.40153846153845,13.968618446230387,2.0,0.5,1.5,0.4155251141552512,16.58374792703151,16.16822281287626,1
20,45,0,-50,-60,-25,-1,-70,0.5,1.0,-0.5,50.888888888888886,114.62857142857143,-63.73968253968255,0.44394593995790405,1.0,2.0,-1.0,3.14410480349345,1.744765702891326,-1.399339100602124,0
60,85,35,35,25,30,1,270,1.0,1.0,0.0,207.37777777777777,32.7,174.67777777777775,6.3418280665987075,2.0,1.0,1.0,0.4822117445349336,6.727828746177369,6.245617001642436,1
-40,-95,-20,-75,-80,15,1,-295,0.5,1.0,-0.5,25.200000000000003,170.2,-145.0,0.14806110458284374,2.0,1.0,1.0,5.158730158730158,0.29377203290246773,-4.86495812582769,0
-70,-37,-20,-40,-30,-18,-1,-215,0.5,1.0,-0.5,31.96153846153846,134.41333333333333,-102.45179487179487,0.23778547610508727,0.5,1.0,-0.5,7.509025270758123,0.7439738121218133,-6.765051458636309,0
38,18,36,-38,4,17,1,75,1.0,1.0,0.0,69.57391304347826,59.527058823529416,10.046854219948841,1.16877793760537,1.0,1.0,0.0,1.7247844019497565,3.2926202616704217,1.5678358597206652,1
6,14,15,15,25,-5,-1,70,1.0,0.5,0.5,182.88,127.68,55.19999999999999,1.4323308270676691,2.0,4.0,-2.0,0.9295713035870516,1.425438596491228,0.4958672929041763,1
-2,-35,55,10,30,-30,-1,28,2.0,1.0,1.0,114.62857142857143,86.7529411764706,27.875630252100834,1.321322019450579,2.0,2.0,0.0,0.6979062811565304,0.8760509899647408,0.17814470880821043,0
5,31,-20,0,-35,19,1,0,1.0,1.0,0.0,43.65333333333333,55.800000000000004,-12.146666666666675,0.7823178016726402,1.0,1.0,0.0,2.0616982284667076,1.7921146953405016,-0.269583533126206,1
22,-10,17,40,42,-27,-1,84,1.0,1.0,0.0,107.17241379310344,79.92,27.252413793103443,1.3409961685823755,2.0,2.0,0.0,1.0823680823680824,2.002002002002002,0.9196339196339198,1
-36,-26,35,-6,-33,-14,-1,-80,1.0,1.0,0.0,93.79591836734693,109.41230769230768,-15.61638932496075,0.8572702682692921,2.0,1.0,1.0,2.68668407310705,1.6451531257909393,-1.0415309473161105,0
-38,17,17,63,25,26,1,110,0.5,0.5,0.0,65.06666666666666,14.455384615384615,50.611282051282046,4.501206187029942,1.0,1.0,0.0,2.920081967213115,7.886334610472542,4.966252643259427,1
-30,-40,-25,-10,-20,19,1,-106,1.0,1.0,0.0,51.4,88.80000000000001,-37.40000000000001,0.5788288288288287,1.0,1.0,0.0,2.7237354085603114,0.9009009009009008,-1.8228345076594106,0
-40,0,-15,-25,-15,30,1,-65,2.0,1.0,1.0,72.0,64.60000000000001,7.3999999999999915,1.114551083591331,2.0,1.0,1.0,1.9444444444444444,0.9287925696594426,-1.0156518747850019,0
65,60,30,-45,35,0,0,145,1.0,1.0,0.0,55.800000000000004,111.60000000000001,-55.800000000000004,0.5,1.0,2.0,-1.0,1.254480286738351,1.7921146953405016,0.5376344086021505,0
20,-7,-38,8,2,0,0,-15,0.5,2.0,-1.5,16.5,61.44,-44.94,0.2685546875,0.5,2.0,-1.5,3.6363636363636362,1.6276041666666667,-2.0087594696969697,0
-40,-50,-50,-15,-5,-60,-1,-220,1.0,1.0,0.0,41.400000000000006,143.79999999999998,-102.39999999999998,0.2878998609179417,1.0,1.0,0.0,3.8647342995169076,0.5563282336578582,-3.3084060658590495,0
-15,32,67,14,64,8,1,170,2.0,2.0,0.0,200.52631578947367,55.28,145.24631578947367,3.6274659151496684,2.0,2.0,0.0,0.7480314960629921,2.170767004341534,1.4227355082785418,1
25,25,35,80,65,60,1,290,1.0,0.5,0.5,155.53333333333333,36.0,119.53333333333333,4.32037037037037,1.0,2.0,-1.0,0.7072438919845693,4.444444444444445,3.7372005524598753,1
-36,-12,18,-72,-45,-78,-1,-225,1.0,2.0,-1.0,102.9035294117647,299.3333333333333,-196.42980392156863,0.3437757107297262,2.0,2.0,0.0,1.7492111400740844,0.3608017817371938,-1.3884093583368906,0
20,20,-10,10,-10,-30,-1,0,1.0,2.0,-1.0,141.77142857142854,146.79999999999998,-5.028571428571439,0.9657454262358893,2.0,2.0,0.0,0.9875050382910119,1.226158038147139,0.2386529998561272,0
-75,-30,10,0,-30,40,1,-85,1.0,1.0,0.0,75.6,92.76,-17.16000000000001,0.8150064683053039,1.0,1.0,0.0,3.5714285714285716,1.2936610608020698,-2.277767510626502,0
-14,1,-10,17,-21,16,1,-11,1.0,1.0,0.0,53.36307692307692,75.6,-22.236923076923077,0.7058608058608058,1.0,1.0,0.0,2.0613504007380503,1.0846560846560847,-0.9766943160819657,0
75,30,75,60,110,-25,-1,325,1.0,0.5,0.5,407.28,22.251851851851853,385.02814814814815,18.303195739014644,2.0,2.0,0.0,0.04910626595953644,7.639813581890812,7.590707315931276,1
-27,21,-31,46,-31,62,1,40,1.0,0.5,0.5,45.97674418604652,26.04,19.936744186046518,1.7656199764226774,1.0,1.0,0.0,2.479514415781487,2.3041474654377883,-0.17536695034369876,1
-19,87,3,77,-7,81,1,222,0.25,1.0,-0.75,223.2,297.4054054054054,-74.20540540540543,0.7504907306434023,2.0,4.0,-2.0,0.8064516129032259,0.4774627408215194,-0.32898887208170646,1
35,-5,-8,30,-8,-4,-1,40,0.5,0.5,0.0,113.0,105.53846153846155,7.461538461538453,1.0706997084548104,1.0,2.0,-1.0,1.1504424778761062,1.8950437317784254,0.7446012539023192,1
-10,0,20,-25,55,60,1,100,1.0,2.0,-1.0,74.4,66.92307692307692,7.476923076923086,1.1117241379310345,2.0,2.0,0.0,2.2849462365591395,2.241379310344828,-0.043566926214311685,1
20,25,-50,-55,-5,-5,-1,-70,1.0,2.0,-1.0,111.60000000000001,144.60000000000002,-33.000000000000014,0.7717842323651452,2.0,2.0,0.0,1.6129032258064515,1.5214384508990315,-0.09146477490742,0
-35,-60,-11,-20,4,-60,-1,-182,1.0,1.0,0.0,35.0,99.0,-64.0,0.35353535353535354,1.0,1.0,0.0,4.285714285714286,0.8080808080808081,-3.4776334776334776,0
2,-27,-67,-3,-3,-35,-1,-133,1.0,2.0,-1.0,52.5,261.78666666666663,-209.28666666666663,0.20054497300601,1.0,2.0,-1.0,2.2095238095238097,0.45838850972802286,-1.7511352997957867,0
6,54,13,2,-15,14,1,74,0.5,2.0,-1.5,91.45714285714286,94.0,-2.5428571428571445,0.9729483282674772,1.0,2.0,-1.0,1.858794126835364,1.9361702127659575,0.07737608593059342,1
11,-21,-15,-36,-25,-4,-1,-90,1.0,1.0,0.0,38.74153846153847,87.48,-48.738461538461536,0.44286166508388736,1.0,1.0,0.0,2.6328329759351914,1.4174668495656149,-1.2153661263695765,0
25,70,95,10,-35,25,1,190,1.0,0.5,0.5,112.62857142857143,58.15384615384615,54.47472527472528,1.9367346938775512,1.0,2.0,-1.0,0.7102993404363267,2.2354497354497354,1.5251503950134087,1
-8,28,-35,21,-23,-23,-1,-40,1.0,2.0,-1.0,110.15873015873017,248.88,-138.72126984126982,0.4426178485966336,2.0,2.0,0.0,1.4161383285302593,0.5625200900032145,-0.8536182385270449,0
-13,14,27,-62,-47,30,1,-51,1.0,0.5,0.5,141.4164705882353,62.0,79.41647058823531,2.2809108159392792,2.0,0.5,1.5,1.0041263185917273,1.8709677419354838,0.8668414233437565,1
-8,-40,5,-20,5,-62,-1,-120,2.0,1.0,1.0,118.64,82.19999999999999,36.44000000000001,1.4433090024330901,2.0,1.0,1.0,1.4834794335805799,1.9464720194647205,0.4629925858841406,1
-35,-65,-50,-15,-50,15,1,-200,1.0,1.0,0.0,48.599999999999994,143.79999999999998,-95.19999999999999,0.3379694019471488,1.0,1.0,0.0,4.526748971193416,1.0431154381084842,-3.483633533084932,0
45,50,70,-10,15,-25,-1,145,2.0,1.0,1.0,169.2,74.65714285714286,94.54285714285713,2.266360505166475,2.0,1.0,1.0,0.2955082742316785,1.8752391886720245,1.579730914440346,1
19,28,5,63,5,51,1,171,1.0,1.0,0.0,106.25333333333333,66.36,39.89333333333333,1.6011653606590315,1.0,1.0,0.0,0.8470322499686285,1.9288728149487644,1.081840564980136,1
0,22,25,30,25,-5,-1,97,1.0,1.0,0.0,91.0,36.942857142857136,54.057142857142864,2.4632637277648883,1.0,1.0,0.0,1.4285714285714286,3.518948182521269,2.0903767539498403,1
-28,-51,-48,6,-18,45,1,-94,0.0,1.0,-1.0,142.17411764705884,207.93684210526317,-65.76272445820433,0.6837370242214533,4.0,2.0,2.0,1.3363895141003574,0.644426445276906,-0.6919630688234515,0
5,10,-15,40,10,60,1,110,1.0,0.5,0.5,95.52,61.6,33.919999999999995,1.5506493506493506,2.0,2.0,0.0,1.57035175879397,2.5974025974025974,1.0270508386086274,1
-10,15,-65,5,-45,70,1,-30,1.0,1.0,0.0,35.266666666666666,87.48,-52.21333333333334,0.4031397652796829,1.0,1.0,0.0,1.1342155009451795,0.22862368541380887,-0.9055918155313707,0
28,34,38,79,55,50,1,284,2.0,0.5,1.5,389.68000000000006,73.69230769230768,315.9876923076924,5.2879331941544905,2.0,2.0,0.0,0.2566208170806815,2.1169102296450943,1.8602894125644127,1
-6,52,20,-6,-8,18,1,70,0.5,2.0,-1.5,64.6896551724138,124.27199999999999,-59.5823448275862,0.5205489182793694,2.0,2.0,0.0,1.8859275053304905,0.8851551435560706,-1.0007723617744197,0
-22,-5,-5,25,10,12,1,15,1.0,1.0,0.0,155.08235294117645,55.800000000000004,99.28235294117644,2.779253636938646,2.0,1.0,1.0,1.1606736458807465,2.4372759856630823,1.2766023397823358,1
20,-5,60,75,125,0,0,275,1.0,2.0,-1.0,214.20000000000002,23.599999999999998,190.60000000000002,9.07627118644068,1.0,2.0,-1.0,0.2801120448179272,4.237288135593221,3.9571760907752935,1
30,-10,36,95,5,-11,-1,145,1.0,1.0,0.0,130.8,51.208695652173915,79.5913043478261,2.554253693326541,2.0,1.0,1.0,0.7645259938837919,3.1244693496349125,2.3599433557511205,1
45,10,75,60,40,-40,-1,190,0.0,0.25,-0.25,232.28571428571428,41.54666666666667,190.7390476190476,5.590959105079772,2.0,2.0,0.0,0.34440344403444034,4.09178433889602,3.74738089486158,1
25,60,41,20,-5,39,1,180,1.0,1.0,0.0,83.20253164556962,47.0,36.20253164556962,1.7702666307568005,1.0,1.0,0.0,2.2835843602616763,5.1063829787234045,2.822798618461728,1
6,56,64,-9,4,-51,-1,70,1.0,0.5,0.5,89.8421052631579,21.74,68.10210526315791,4.132571539243695,1.0,0.5,0.5,1.5360281195079084,6.899724011039559,5.36369589153165,1
35,-65,-40,5,-55,-100,-1,-220,1.0,0.5,0.5,62.32,224.9333333333333,-162.61333333333332,0.27705986959098994,2.0,1.0,1.0,1.7650834403080873,0.8002371072910492,-0.964846333017038,0
43,32,85,4,20,-19,-1,165,0.5,2.0,-1.5,155.69189189189188,104.56,51.13189189189188,1.489019624061705,1.0,2.0,-1.0,0.5780647849182378,1.6832440703902065,1.1051792854719689,1
-2,1,-18,-10,35,44,1,50,1.0,1.0,0.0,51.047999999999995,40.63414634146341,10.413853658536581,1.25628331332533,1.0,1.0,0.0,3.526093088857546,4.331332533013206,0.8052394441556596,1
1,-2,-37,-58,-38,-11,-1,-145,1.0,1.0,0.0,33.096000000000004,100.93548387096774,-67.83948387096774,0.32789261744966447,1.0,1.0,0.0,4.532269760696156,1.5059124320869286,-3.026357328609228,0
29,20,-20,55,45,0,0,129,1.0,1.0,0.0,203.46666666666667,36.942857142857136,166.52380952380952,5.507605052848674,2.0,1.0,1.0,0.30471821756225426,3.2482598607888638,2.9435416432266095,1
17,22,-10,15,-10,-14,-1,20,1.0,0.5,0.5,62.519999999999996,49.93333333333334,12.586666666666659,1.2520694259012015,1.0,1.0,0.0,0.9596928982725529,1.8825100133511348,0.9228171150785819,1
40,44,21,16,-1,0,0,120,1.0,1.0,0.0,52.285714285714285,44.01684210526316,8.268872180451126,1.1878570062040503,1.0,2.0,-1.0,2.4863387978142075,4.7709010904916775,2.28456229267747,1
90,40,45,20,40,-10,-1,225,0.5,2.0,-1.5,169.2,78.25263157894736,90.94736842105263,2.162227602905569,2.0,2.0,0.0,0.4728132387706856,3.3225719666397637,2.8497587278690784,1
-10,7,20,17,10,46,1,90,1.0,1.0,0.0,51.84,32.16,19.680000000000007,1.611940298507463,1.0,2.0,-1.0,1.9290123456790123,2.4875621890547266,0.5585498433757143,1
-10,10,-20,0,-20,-5,-1,-45,2.0,1.0,1.0,111.60000000000001,69.0,42.60000000000001,1.6173913043478263,2.0,1.0,1.0,1.7921146953405016,2.608695652173913,0.8165809568334115,1
-10,-58,15,18,-5,-65,-1,-105,1.0,1.0,0.0,42.13411764705882,65.4,-23.265882352941183,0.6442525634106853,1.0,2.0,-1.0,3.322722957502653,1.8348623853211008,-1.487860572181552,0
-39,-95,-40,-85,0,-56,-1,-315,0.5,2.0,-1.5,39.2,410.8,-371.6,0.09542356377799416,2.0,2.0,0.0,4.030612244897959,0.1947419668938656,-3.835870278004094,0
-23,-15,-110,-60,-70,5,1,-273,0.0,1.0,-1.0,13.733333333333333,97.54285714285714,-83.80952380952381,0.14079281390353446,1.0,1.0,0.0,8.446601941747574,0.7176332747510252,-7.728968666996549,0
15,-3,-82,32,-67,5,1,-100,1.0,1.0,0.0,23.842105263157894,50.519999999999996,-26.677894736842102,0.47193399174896866,1.0,1.0,0.0,4.194260485651214,2.573238321456849,-1.6210221641943652,0
-70,-45,-25,-65,-5,-105,-1,-315,2.0,0.0,2.0,122.16,160.44444444444446,-38.28444444444446,0.7613850415512464,2.0,2.0,0.0,1.309757694826457,0.12465373961218836,-1.1851039552142688,0
49,-3,20,0,10,-26,-1,50,1.0,2.0,-1.0,82.19999999999999,111.60000000000001,-29.40000000000002,0.736559139784946,1.0,2.0,-1.0,0.9975669099756692,1.6129032258064515,0.6153363158307823,0
-10,-45,-20,-65,-20,5,1,-155,0.5,2.0,-1.5,29.65714285714286,207.60000000000002,-177.94285714285718,0.14285714285714285,1.0,2.0,-1.0,4.720616570327553,0.5780346820809248,-4.142581888246628,0
-35,-69,-65,-30,-35,-13,-1,-247,1.0,1.0,0.0,32.568,191.57142857142856,-159.00342857142857,0.17000447427293064,1.0,1.0,0.0,3.991648243674773,0.3131991051454139,-3.678449138529359,0
45,17,-8,33,-26,-41,-1,20,1.0,0.5,0.5,131.80173913043478,25.23033707865169,106.5714020517831,5.223938892277308,2.0,0.5,1.5,1.396036207215053,10.85994210643509,9.463905899220038,1
-25,10,-21,-40,-26,0,0,-102,0.5,0.5,0.0,43.6,84.8235294117647,-41.223529411764694,0.5140083217753122,1.0,1.0,0.0,3.2110091743119265,1.0610263522884884,-2.1499828220234383,0
-28,0,-45,-67,-36,-41,-1,-217,2.0,1.0,1.0,88.13333333333334,67.53333333333333,20.60000000000001,1.305034550839092,2.0,1.0,1.0,1.8835098335854763,1.6288252714708786,-0.25468456211459767,0
-70,-45,-45,-85,-5,25,1,-225,2.0,1.0,1.0,34.16,114.0,-79.84,0.2996491228070175,2.0,2.0,0.0,6.440281030444965,0.7017543859649122,-5.738526644480054,0
-35,5,-35,-57,-35,-63,-1,-220,0.5,2.0,-1.5,78.4,170.26666666666668,-91.86666666666667,0.46045418950665623,4.0,2.0,2.0,2.1683673469387754,0.5873140172278778,-1.5810533297108975,0
-10,50,-20,-45,-70,-15,-1,-110,2.0,0.5,1.5,97.19999999999999,95.4,1.799999999999983,1.0188679245283017,2.0,1.0,1.0,1.6460905349794241,1.4675052410901466,-0.17858529388927757,0
114,52,0,-3,10,35,1,208,2.0,1.0,1.0,111.60000000000001,49.08,62.52000000000001,2.2738386308068463,2.0,1.0,1.0,1.003584229390681,6.927465362673187,5.9238811332825065,1
9,60,50,-23,59,40,1,195,2.0,1.0,1.0,228.93333333333334,30.839999999999996,198.09333333333333,7.423259835711199,2.0,1.0,1.0,0.3581828771112405,3.24254215304799,2.88435927593675,1
43,29,-2,74,44,57,1,245,1.0,1.0,0.0,152.01333333333335,43.77623762376238,108.23709570957098,3.472507953740143,1.0,1.0,0.0,0.7104639943864572,4.43162799113403,3.7211639967475723,1
27,51,20,-6,20,38,1,150,1.0,1.0,0.0,128.39999999999998,65.47999999999999,62.91999999999999,1.9609040928527794,1.0,1.0,0.0,0.7476635514018692,2.290775809407453,1.5431122580055838,1
10,57,27,18,13,40,1,165,1.0,1.0,0.0,108.85714285714286,41.178461538461534,67.67868131868133,2.6435456495981047,1.0,1.0,0.0,0.7349081364829396,2.4284540088171562,1.6935458723342167,1
24,-15,28,15,17,-25,-1,44,2.0,1.0,1.0,160.75862068965517,52.28,108.47862068965517,3.0749544890905733,2.0,1.0,1.0,0.7215787215787216,3.1369548584544757,2.415376136875754,1
7,-15,-7,-85,-15,15,1,-100,0.5,1.0,-0.5,14.071428571428573,84.13333333333334,-70.06190476190477,0.16725152818655195,0.5,1.0,-0.5,6.82233502538071,1.3074484944532487,-5.514886530927461,0
-80,-80,-45,-25,-20,-5,-1,-255,1.0,1.0,0.0,65.4,191.57142857142856,-126.17142857142855,0.3413870246085012,2.0,1.0,1.0,3.6697247706422016,0.41759880686055184,-3.2521259637816495,0
8,-3,-18,1,8,-14,-1,-18,1.0,1.0,0.0,58.578947368421055,50.92615384615384,7.652793522267217,1.1502723638896046,1.0,1.0,0.0,2.1168014375561546,2.7490786055223255,0.632277167966171,1
-18,-47,10,80,5,-49,-1,-19,2.0,1.0,1.0,149.82857142857142,71.64,78.18857142857142,2.0914094280928452,2.0,1.0,1.0,1.2681159420289856,2.14963707426019,0.8815211322312042,1
-6,-5,100,-1,-13,40,1,115,2.0,1.0,1.0,85.19999999999999,52.49777777777777,32.70222222222222,1.6229258381307146,2.0,2.0,0.0,0.9624413145539907,1.3333897731120896,0.3709484585580989,1
27,-7,26,-56,0,-37,-1,-47,1.0,1.0,0.0,66.49367088607595,103.92151898734178,-37.42784810126584,0.6398450632171306,1.0,1.0,0.0,1.5941366837997335,1.5396233769397547,-0.054513306859978794,0
29,30,65,30,65,-26,-1,193,2.0,1.0,1.0,234.32432432432432,38.509803921568626,195.8145204027557,6.084796609236528,2.0,2.0,0.0,0.34994232987312573,3.6354378818737274,3.2854955520006017,1
-15,-15,-30,9,-31,-60,-1,-142,0.5,1.0,-0.5,84.78688524590164,277.5428571428571,-192.75597189695543,0.3054911451108254,2.0,2.0,0.0,1.5332559938128383,0.36030471484455434,-1.1729512789682839,0
10,49,-30,4,-50,36,1,19,1.0,0.25,0.75,130.07999999999998,130.72,-0.6400000000000148,0.9951040391676865,2.0,2.0,0.0,0.9225092250922511,1.0709914320685434,0.14848220697629233,1
-25,-32,-17,-28,-3,-20,-1,-125,0.25,0.5,-0.25,32.08,158.30769230769232,-126.22769230769232,0.2026433430515063,1.0,2.0,-1.0,4.052369077306733,0.5053449951409135,-3.5470240821658194,0
0,-15,-33,-50,-68,-25,-1,-191,1.0,1.0,0.0,27.369230769230768,104.53846153846155,-77.16923076923078,0.26181015452538625,1.0,1.0,0.0,2.9229904440697023,0.7652685798381162,-2.1577218642315863,0
-17,-15,-35,-4,19,28,1,-24,1.0,1.0,0.0,44.32173913043478,72.30000000000001,-27.978260869565233,0.6130254374887244,1.0,1.0,0.0,3.2489699823425546,1.5214384508990315,-1.7275315314435231,0
52,75,15,50,50,-22,-1,220,1.0,0.5,0.5,174.60000000000002,19.08571428571429,155.51428571428573,9.14820359281437,1.0,2.0,-1.0,0.22909507445589916,7.544910179640717,7.315815105184818,1
-7,-30,-35,-10,-35,-8,-1,-125,2.0,0.5,1.5,88.64347826086956,74.4,14.243478260869551,1.1914446002805048,2.0,2.0,0.0,2.0757308220521877,2.2849462365591395,0.2092154145069518,0
-20,-25,-35,-20,-10,-18,-1,-128,2.0,0.5,1.5,44.400000000000006,81.2,-36.8,0.5467980295566502,2.0,1.0,1.0,2.0270270270270268,0.6157635467980296,-1.4112634802289972,0
-20,-100,-90,-5,45,15,1,-155,2.0,1.0,1.0,117.46666666666667,161.39999999999998,-43.93333333333331,0.727798430400661,2.0,1.0,1.0,1.7026106696935301,0.9913258983890956,-0.7112847713044346,1
10,2,-87,81,-28,35,1,13,1.0,0.5,0.5,25.578947368421055,27.547368421052628,-1.968421052631573,0.9285441345051588,1.0,1.0,0.0,3.9094650205761314,4.356132976690868,0.44666795611473686,1
-5,-15,1,35,1,-22,-1,-5,1.0,1.0,0.0,97.76923076923077,75.6,22.16923076923078,1.2932437932437935,1.0,1.0,0.0,0.9205350118017309,1.0582010582010584,0.13766604639932745,0
-50,-90,-75,-25,-35,15,1,-260,1.0,0.5,0.5,44.06666666666667,94.19999999999999,-50.13333333333332,0.46779900920028317,1.0,1.0,0.0,3.6308623298033282,0.6369426751592357,-2.9939196546440927,0
